datablock_type,datablock_name,filepath_raw,abspath,is_relative,is_packed,exists,inside_blender_scene_directory,inside_data_pallet,intended_move_source,expected_destination,migration_safe_without_blend_rewrite,verdict,reason,extra
Image,drawer_cabinet_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__drawer_cabinet\textures\drawer_cabinet_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__drawer_cabinet\textures\drawer_cabinet_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,Drum_baseColor.png,//..\..\..\..\..\..\AppData\Local\Temp\tmpb2yiq_eb\textures\Drum_baseColor.png,E:\AppData\Local\Temp\tmpb2yiq_eb\textures\Drum_baseColor.png,True,True,False,False,False,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,Drum_metallicRoughness.png,//..\..\..\..\..\..\AppData\Local\Temp\tmpb2yiq_eb\textures\Drum_metallicRoughness.png,E:\AppData\Local\Temp\tmpb2yiq_eb\textures\Drum_metallicRoughness.png,True,True,False,False,False,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,Drum_normal.png,//..\..\..\..\..\..\AppData\Local\Temp\tmpb2yiq_eb\textures\Drum_normal.png,E:\AppData\Local\Temp\tmpb2yiq_eb\textures\Drum_normal.png,True,True,False,False,False,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,dustpan_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__dustpan\textures\dustpan_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__dustpan\textures\dustpan_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,dustpan_metal-dustpan_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__dustpan\textures\dustpan_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__dustpan\textures\dustpan_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,dustpan_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__dustpan\textures\dustpan_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\ph__dustpan\textures\dustpan_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,eur_tex,,,False,True,False,False,False,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,factory_yard_2k.hdr,C:\Users\User\Documents\GitHub\FoundationPose\data\pallet\hdri\factory_yard_2k.hdr,C:\Users\User\Documents\GitHub\FoundationPose\data\pallet\hdri\factory_yard_2k.hdr,False,False,False,False,False,,,False,MISSING_CURRENT,path does not exist today,source=FILE users=1
Image,fencebase_mat_diffuse.jpeg,//..\background\parking_lot\textures\fencebase_mat_diffuse.jpeg,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\fencebase_mat_diffuse.jpeg,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,fencebase_mat_normal.png,//..\background\parking_lot\textures\fencebase_mat_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\fencebase_mat_normal.png,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,fenceframe_mat_diffuse.jpeg,//..\background\parking_lot\textures\fenceframe_mat_diffuse.jpeg,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\fenceframe_mat_diffuse.jpeg,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,fenceframe_mat_normal.png,//..\background\parking_lot\textures\fenceframe_mat_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\fenceframe_mat_normal.png,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,fencemesh_mat_diffuse.png,//..\background\parking_lot\textures\fencemesh_mat_diffuse.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\fencemesh_mat_diffuse.png,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,fencemesh_mat_normal.png,//..\background\parking_lot\textures\fencemesh_mat_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\fencemesh_mat_normal.png,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,fencerings_mat_diffuse.jpeg,//..\background\parking_lot\textures\fencerings_mat_diffuse.jpeg,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\fencerings_mat_diffuse.jpeg,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,fencerings_mat_normal.png,//..\background\parking_lot\textures\fencerings_mat_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\fencerings_mat_normal.png,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,fire_hydrant_aged_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__fire_hydrant\textures\fire_hydrant_aged_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__fire_hydrant\textures\fire_hydrant_aged_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,fire_hydrant_aged_metal-fire_hydrant_aged_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__fire_hydrant\textures\fire_hydrant_aged_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__fire_hydrant\textures\fire_hydrant_aged_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,fire_hydrant_aged_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__fire_hydrant\textures\fire_hydrant_aged_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__fire_hydrant\textures\fire_hydrant_aged_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,fire_hydrant_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__fire_hydrant\textures\fire_hydrant_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__fire_hydrant\textures\fire_hydrant_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,fire_hydrant_metal-fire_hydrant_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__fire_hydrant\textures\fire_hydrant_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__fire_hydrant\textures\fire_hydrant_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,fire_hydrant_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__fire_hydrant\textures\fire_hydrant_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\road\ph__fire_hydrant\textures\fire_hydrant_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,fix_m_diffuse.jpeg,//..\background\parking_lot\textures\fix_m_diffuse.jpeg,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\fix_m_diffuse.jpeg,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,gate_m_diffuse.jpeg,//..\background\parking_lot\textures\gate_m_diffuse.jpeg,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\gate_m_diffuse.jpeg,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,gate_m_normal.png,//..\background\parking_lot\textures\gate_m_normal.png,E:\CODING\GitHub\FoundationPose\data\pallet\background\parking_lot\textures\gate_m_normal.png,True,True,True,False,True,blender_scene,(packed),True,SAFE_RELATIVE,packed into the .blend,source=FILE users=1
Image,hand_truck_diff,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__hand_truck\textures\hand_truck_diff_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__hand_truck\textures\hand_truck_diff_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,hand_truck_metal-hand_truck_rough,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__hand_truck\textures\hand_truck_arm_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__hand_truck\textures\hand_truck_arm_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,hand_truck_nor_gl,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__hand_truck\textures\hand_truck_nor_gl_1k.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\medium\ph__hand_truck\textures\hand_truck_nor_gl_1k.jpg,False,False,True,False,True,distractors,assets/distractors/library,False,BLOCKED_ABSOLUTE,stored as an absolute path -> breaks when the asset moves,source=FILE users=1
Image,Image_0,//textures\Image_0.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.jpg,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.001,//textures\Image_0.001.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.001.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.002,//textures\Image_0.002.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.002.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.003,//textures\Image_0.003.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.003.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.004,//textures\Image_0.004.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.004.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.005,//textures\Image_0.005.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.005.jpg,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.006,//textures\Image_0.006.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.006.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.007,//textures\Image_0.007.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.007.jpg,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.008,//textures\Image_0.008.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.008.jpg,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.009,//textures\Image_0.009.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.009.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.010,//textures\Image_0.010.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.010.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.011,//textures\Image_0.011.jpg,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.011.jpg,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.012,//textures\Image_0.012.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.012.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_0.013,//textures\Image_0.013.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_0.013.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_1,//textures\Image_1.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_1.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_1.001,//textures\Image_1.001.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_1.001.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_1.002,//textures\Image_1.002.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_1.002.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=2
Image,Image_1.003,//textures\Image_1.003.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_1.003.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_1.004,//textures\Image_1.004.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_1.004.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_1.005,//textures\Image_1.005.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_1.005.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_1.006,//textures\Image_1.006.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_1.006.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_1.007,//textures\Image_1.007.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_1.007.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
Image,Image_1.008,//textures\Image_1.008.png,E:\CODING\GitHub\FoundationPose\data\pallet\blender_scene\textures\Image_1.008.png,True,False,True,True,True,blender_scene,assets/scenes/production/blender_scene,True,SAFE_RELATIVE,relative and inside blender_scene/ -> moves with the folder,source=FILE users=1
