source,case_id,proposal_index,usable_slot,case_outcome,order,stage,proposal_object,canonical_key,duplicate_geometry,reject_reason,score,score_accept,abs_error,accept_threshold_abs_error,score_margin,abs_score_gap,blocking_conditions,unknown_conditions,is_near_miss,hard_reject,object_visible_pixels,occluder_side_match,candidate_G1_pass,candidate_G2_pass,object_screen_gap_px
locked_replay,locked_replay:4,4,3,rejected,58,prealign-primary,Dist_water_dispenser_01,2a31468f22459b99,False,score_callback,-0.530716297223665,False,0.42654963055699835,0.12,-0.30654963055699835,0.30654963055699835,side_match|target_error_ok|corner_joint_pass,,False,False,2504,False,True,False,0.0
locked_replay,locked_replay:4,4,3,rejected,59,prealign-primary,Dist_water_dispenser_01,22a51e6a8ec1c04e,False,score_callback,-0.5326817060286965,False,0.40768170602869647,0.12,-0.28768170602869647,0.28768170602869647,target_error_ok|corner_joint_pass,,False,False,2487,True,False,True,0.0
locked_replay,locked_replay:7,7,3,rejected,0,preprobe,Dist_old_tyre,75753320d52a5c2c,False,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:7,7,3,rejected,1,primary,Dist_old_tyre,5452975184997e09,False,score_callback,-1.9813910870677507,False,0.2629645435228422,0.12,-0.1429645435228422,0.1429645435228422,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,100.28843894617933
locked_replay,locked_replay:7,7,3,rejected,2,primary,Dist_old_tyre,609f96cb27e3abab,False,score_callback,-1.67212391956526,False,0.2629645435228422,0.12,-0.1429645435228422,0.1429645435228422,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,47.40375330325344
locked_replay,locked_replay:7,7,3,rejected,3,primary,Dist_old_tyre,41057fc9bba2828b,False,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:7,7,3,rejected,4,primary,Dist_old_tyre,7757871a7c8cdb42,False,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:7,7,3,rejected,5,primary,Dist_old_tyre,75753320d52a5c2c,True,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:7,7,3,rejected,6,primary,Dist_old_tyre,1cd14e2d8f414ab4,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:7,7,3,rejected,7,primary,Dist_old_tyre,a9ef0188a7250c83,False,score_callback,-1.981391035820698,False,0.2629645435228422,0.12,-0.1429645435228422,0.1429645435228422,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,,False,False,0,False,True,False,100.28843018293335
locked_replay,locked_replay:7,7,3,rejected,8,primary,Dist_old_tyre,ffbfe5be20adb73f,False,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:7,7,3,rejected,9,primary,Dist_old_tyre,0163f131390835bc,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:7,7,3,rejected,10,prealign-primary,Dist_old_tyre,525c247e5984a98e,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:7,7,3,rejected,11,prealign-primary,Dist_old_tyre,8f371908fb5f75ec,False,collision,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:8,8,3,accepted,0,preprobe,Dist_utility_box_01,4ed2b86bd8771cce,False,score_callback,-0.322931064452557,False,0.19537258492039322,0.12,-0.07537258492039323,0.07537258492039323,side_match|target_error_ok|corner_joint_pass,,False,False,235,False,True,False,4.0
locked_replay,locked_replay:8,8,3,accepted,1,target-seed,Dist_utility_box_01,ffb61b75c6f843a1,False,,-0.06778530981644887,True,0.06778530981644887,0.12,0.05221469018355113,0.05221469018355113,,,False,False,228,True,True,True,0.0
locked_replay,locked_replay:8,8,3,accepted,2,target-seed,Dist_utility_box_01,bb9f6cd776985ea2,False,score_callback,-0.2012205381367675,False,0.19537258492039322,0.12,-0.07537258492039323,0.07537258492039323,side_match|target_error_ok,,False,False,228,False,True,True,1.0
locked_replay,locked_replay:8,8,3,accepted,3,target-seed,Dist_utility_box_01,60114b300afe50b8,False,,-0.03747784807828797,True,0.03747784807828797,0.12,0.08252215192171203,0.08252215192171203,,,False,False,228,True,True,True,0.0
locked_replay,locked_replay:8,8,3,accepted,4,target-seed,Dist_utility_box_01,ad1f32ebfebcdb9e,False,score_callback,-0.2993642571848699,False,0.19936425718486994,0.12,-0.07936425718486995,0.07936425718486995,target_error_ok,,True,False,227,True,True,True,0.0
locked_replay,locked_replay:8,8,3,accepted,5,target-seed,Dist_utility_box_01,de3293790bfb6e21,False,,-0.06778530981644887,True,0.06778530981644887,0.12,0.05221469018355113,0.05221469018355113,,,False,False,230,True,True,True,0.0
locked_replay,locked_replay:8,8,3,accepted,6,target-seed,Dist_utility_box_01,ac49acfcb02400e1,False,,-0.06778530981644887,True,0.06778530981644887,0.12,0.05221469018355113,0.05221469018355113,,,False,False,223,True,True,True,0.0
locked_replay,locked_replay:8,8,3,accepted,7,target-seed,Dist_utility_box_01,c000e54042b7e2d3,False,,-0.0941010992901331,True,0.0941010992901331,0.12,0.02589890070986689,0.02589890070986689,,,False,False,255,True,True,True,0.0
locked_replay,locked_replay:8,8,3,accepted,8,target-seed,Dist_utility_box_01,87a3d009927e0bd3,False,,-0.0941010992901331,True,0.0941010992901331,0.12,0.02589890070986689,0.02589890070986689,,,False,False,263,True,True,True,0.0
locked_replay,locked_replay:11,11,5,accepted,0,preprobe,Dist_chinese_screen_panels,0a75f4e85d1906ef,False,score_callback,-1.103657369917084,False,0.44115736991708393,0.12,-0.32115736991708393,0.32115736991708393,side_match|target_error_ok|corner_joint_pass,,False,False,16006,False,False,False,0.0
locked_replay,locked_replay:11,11,5,accepted,1,target-seed,Dist_chinese_screen_panels,acf5b100f6d7658c,False,score_callback,-0.6304430842027982,False,0.15544308420279818,0.12,-0.03544308420279818,0.03544308420279818,target_error_ok|corner_joint_pass,,False,False,14334,True,False,True,0.0
locked_replay,locked_replay:11,11,5,accepted,2,target-seed,Dist_chinese_screen_panels,2b36b88f316eca6e,False,score_callback,-0.9444736964476961,False,0.28197369644769615,0.12,-0.16197369644769616,0.16197369644769616,side_match|target_error_ok|corner_joint_pass,,False,False,15175,False,False,False,0.0
locked_replay,locked_replay:11,11,5,accepted,3,target-seed,Dist_chinese_screen_panels,e98c9f8a80a9991c,False,score_callback,-0.8832492066517778,False,0.22074920665177777,0.12,-0.10074920665177778,0.10074920665177778,target_error_ok|corner_joint_pass,,False,False,14761,True,False,False,0.0
locked_replay,locked_replay:11,11,5,accepted,4,target-seed,Dist_chinese_screen_panels,d11c9dc6f518fd69,False,score_callback,-0.4814634923660635,False,0.1064634923660635,0.12,0.01353650763393649,0.01353650763393649,corner_joint_pass,,False,False,13941,True,False,True,0.0
locked_replay,locked_replay:11,11,5,accepted,5,target-seed,Dist_chinese_screen_panels,4dae1e30e0402ed7,False,score_callback,-0.646769614815043,False,0.1717696148150431,0.12,-0.05176961481504311,0.05176961481504311,target_error_ok|corner_joint_pass,,False,False,14590,True,False,True,0.0
locked_replay,locked_replay:11,11,5,accepted,6,target-seed,Dist_chinese_screen_panels,fe1ad27a7ce41bfc,False,score_callback,-0.6304430842027982,False,0.15544308420279818,0.12,-0.03544308420279818,0.03544308420279818,target_error_ok|corner_joint_pass,,False,False,14038,True,False,True,0.0
locked_replay,locked_replay:11,11,5,accepted,7,target-seed,Dist_chinese_screen_panels,d6c91f95d43d7299,False,score_callback,-1.4720247168558593,False,0.5595247168558595,0.12,-0.4395247168558595,0.4395247168558595,side_match|target_error_ok|corner_joint_pass,,False,False,17954,False,False,False,0.0
locked_replay,locked_replay:11,11,5,accepted,8,target-seed,Dist_chinese_screen_panels,cb45032d04bbf551,False,,-0.11394467089924262,True,0.11394467089924262,0.12,0.006055329100757373,0.006055329100757373,,,False,False,12513,True,True,True,0.0
locked_replay,locked_replay:11,11,5,accepted,9,preprobe,Dist_Shelf_01,4e15a28122b2a29d,False,score_callback,-0.3301458882282795,False,0.27312834436863037,0.12,-0.15312834436863038,0.15312834436863038,side_match|target_error_ok,,False,False,3463,False,True,True,13.0
locked_replay,locked_replay:11,11,5,accepted,10,target-seed,Dist_Shelf_01,588d9509d1cae509,False,score_callback,-0.16700589538903854,False,0.16700589538903854,0.12,-0.04700589538903854,0.04700589538903854,target_error_ok,,True,False,3189,True,True,True,0.0
locked_replay,locked_replay:11,11,5,accepted,11,target-seed,Dist_Shelf_01,6f4410a5903f90a0,False,score_callback,-0.28628623910547246,False,0.27312834436863037,0.12,-0.15312834436863038,0.15312834436863038,side_match|target_error_ok,,False,False,3325,False,True,True,3.0
locked_replay,locked_replay:11,11,5,accepted,12,target-seed,Dist_Shelf_01,ac472eaf7ce4814c,False,score_callback,-0.27312834436863037,False,0.27312834436863037,0.12,-0.15312834436863038,0.15312834436863038,side_match|target_error_ok,,False,False,3254,False,True,True,0.0
locked_replay,locked_replay:11,11,5,accepted,13,target-seed,Dist_Shelf_01,9190875ea30c72af,False,,-0.1772099770216916,True,0.0772099770216916,0.12,0.04279002297830839,0.04279002297830839,,,False,False,3112,True,True,True,0.0
locked_replay,locked_replay:11,11,5,accepted,14,target-seed,Dist_Shelf_01,66183ac27c95591f,False,score_callback,-0.17108752804209976,False,0.17108752804209976,0.12,-0.05108752804209976,0.05108752804209976,side_match|target_error_ok,,False,False,3376,False,True,True,0.0
locked_replay,locked_replay:11,11,5,accepted,15,target-seed,Dist_Shelf_01,3ce02871e011cc22,False,score_callback,-0.15067936477679364,False,0.15067936477679364,0.12,-0.030679364776793644,0.030679364776793644,side_match|target_error_ok,,False,False,3005,False,True,True,0.0
locked_replay,locked_replay:11,11,5,accepted,16,target-seed,Dist_Shelf_01,0d7b63a8d5d5fffd,False,score_callback,-0.12618956885842628,False,0.12618956885842628,0.12,-0.006189568858426281,0.006189568858426281,target_error_ok,,True,False,3363,True,True,True,0.0
locked_replay,locked_replay:11,11,5,accepted,17,target-seed,Dist_Shelf_01,9ed7c2185023e4d3,False,score_callback,-0.23231201783801814,False,0.23231201783801814,0.12,-0.11231201783801814,0.11231201783801814,side_match|target_error_ok,,False,False,2793,False,True,True,0.0
locked_replay,locked_replay:18,18,9,accepted,0,preprobe,Dist_water_dispenser_01,b6a86f8232462d42,False,score_callback,-0.14684539908486832,False,0.14684539908486832,0.12,-0.026845399084868327,0.026845399084868327,side_match|target_error_ok,,False,False,88,False,True,True,0.0
locked_replay,locked_replay:18,18,9,accepted,1,target-seed,Dist_water_dispenser_01,95ed531d17f02578,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:18,18,9,accepted,2,target-seed,Dist_water_dispenser_01,c6b2072b4557b5dd,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:18,18,9,accepted,3,target-seed,Dist_water_dispenser_01,303358965df14e7f,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:18,18,9,accepted,4,target-seed,Dist_water_dispenser_01,23662ae4c7a0efb6,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:18,18,9,accepted,5,target-seed,Dist_water_dispenser_01,5e26cadfd5ca507b,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:18,18,9,accepted,6,target-seed,Dist_water_dispenser_01,06a8ab239f84c56b,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:18,18,9,accepted,7,target-seed,Dist_water_dispenser_01,9cd0c6596301ff53,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:18,18,9,accepted,8,target-seed,Dist_water_dispenser_01,77e247a6f890b0f5,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:18,18,9,accepted,9,gate-overlap-refine,Dist_water_dispenser_01,daff7efda45a546b,False,score_callback,-0.22323428797375722,False,0.14684539908486832,0.12,-0.026845399084868327,0.026845399084868327,side_match|target_error_ok|corner_joint_pass,,False,False,84,False,True,False,0.0
locked_replay,locked_replay:18,18,9,accepted,10,gate-overlap-refine,Dist_water_dispenser_01,d0fe7bacf256f254,False,score_callback,-0.22323428797375722,False,0.14684539908486832,0.12,-0.026845399084868327,0.026845399084868327,side_match|target_error_ok|corner_joint_pass,,False,False,88,False,True,False,0.0
locked_replay,locked_replay:18,18,9,accepted,11,gate-overlap-refine,Dist_water_dispenser_01,ba8be8ea5dd54050,False,score_callback,-0.22323428797375722,False,0.14684539908486832,0.12,-0.026845399084868327,0.026845399084868327,side_match|target_error_ok|corner_joint_pass,,False,False,87,False,True,False,0.0
locked_replay,locked_replay:18,18,9,accepted,12,gate-overlap-refine,Dist_water_dispenser_01,36bfcc8c9f008e38,False,score_callback,-0.251012065751535,False,0.14684539908486832,0.12,-0.026845399084868327,0.026845399084868327,side_match|target_error_ok|corner_joint_pass,,False,False,91,False,True,False,0.0
locked_replay,locked_replay:18,18,9,accepted,13,gate-overlap-refine,Dist_water_dispenser_01,737fbe5d33d7d9eb,False,score_callback,-0.251012065751535,False,0.14684539908486832,0.12,-0.026845399084868327,0.026845399084868327,side_match|target_error_ok|corner_joint_pass,,False,False,90,False,True,False,0.0
locked_replay,locked_replay:18,18,9,accepted,14,gate-overlap-refine,Dist_water_dispenser_01,3f7dcadf96157113,False,score_callback,-0.258824565751535,False,0.14684539908486832,0.12,-0.026845399084868327,0.026845399084868327,side_match|target_error_ok|corner_joint_pass,,False,False,91,False,True,False,1.0
locked_replay,locked_replay:18,18,9,accepted,15,gate-overlap-refine,Dist_water_dispenser_01,b3a2ce076d2638f6,False,score_callback,-0.133422580292922,False,0.133422580292922,0.12,-0.01342258029292201,0.01342258029292201,target_error_ok,,True,False,84,True,True,True,0.0
locked_replay,locked_replay:18,18,9,accepted,16,gate-overlap-refine,Dist_water_dispenser_01,2cb7e6fb7fae6e22,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:18,18,9,accepted,17,gate-overlap-refine,Dist_water_dispenser_01,ac821c1a7ea2605a,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:18,18,9,accepted,18,gate-overlap-refine,Dist_water_dispenser_01,a5605b0ca967e218,False,score_callback,-0.14013398968889518,False,0.14013398968889518,0.12,-0.020133989688895182,0.020133989688895182,target_error_ok,,True,False,89,True,True,True,0.0
locked_replay,locked_replay:18,18,9,accepted,19,gate-overlap-refine,Dist_water_dispenser_01,8723cc029832c76b,False,support,,,,0.12,,,,side_match|visible_pixels_ge8|target_error_ok|corner_joint_pass,False,True,,,,,
locked_replay,locked_replay:18,18,9,accepted,20,preprobe,Dist_utility_box_01,9182dd940326edb0,False,,-0.1065769427090294,True,0.1065769427090294,0.12,0.013423057290970597,0.013423057290970597,,,False,False,193,True,True,True,0.0
locked_replay,locked_replay:26,26,13,accepted,0,preprobe,Dist_Shelf_01,395364ea70723ad5,False,score_callback,-0.527061717746466,False,0.39950323821430234,0.12,-0.27950323821430234,0.27950323821430234,side_match|target_error_ok|corner_joint_pass,,False,False,442,False,True,False,4.0
locked_replay,locked_replay:26,26,13,accepted,1,target-seed,Dist_Shelf_01,4170da3c59ad977f,False,score_callback,-0.2725801612912254,False,0.1225801612912254,0.12,-0.0025801612912254024,0.0025801612912254024,target_error_ok,,True,False,464,True,True,True,0.0
locked_replay,locked_replay:26,26,13,accepted,2,target-seed,Dist_Shelf_01,9fa0a5814d3ff836,False,score_callback,-0.3225801612912254,False,0.3225801612912254,0.12,-0.2025801612912254,0.2025801612912254,side_match|target_error_ok,,False,False,452,False,True,True,0.0
locked_replay,locked_replay:26,26,13,accepted,3,target-seed,Dist_Shelf_01,2fc89b0d7e2ce369,False,score_callback,-0.3610416997527639,False,0.26104169975276387,0.12,-0.14104169975276387,0.14104169975276387,target_error_ok,,True,False,465,True,True,True,0.0
locked_replay,locked_replay:26,26,13,accepted,4,target-seed,Dist_Shelf_01,6fe83dd511b8753e,False,,-0.38027246898353306,True,0.030272468983533085,0.12,0.08972753101646691,0.08972753101646691,,,False,False,469,True,True,True,0.0
locked_replay,locked_replay:26,26,13,accepted,5,target-seed,Dist_Shelf_01,190c83c00660cb58,False,score_callback,-0.3033493920604562,False,0.15334939206045617,0.12,-0.03334939206045617,0.03334939206045617,target_error_ok,,True,False,464,True,True,True,0.0
