type,name,users,fake_user,filepath_raw,filepath_absolute,exists,is_absolute,is_relative,is_packed,source_kind,referenced_by,verdict
images,texture.png.041,1,False,//..\distractors\indoor\gso__Ecoforms_Plant_Container_URN_SAN\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Ecoforms_Plant_Container_URN_SAN\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.043/Image Texture,SAFE_RELATIVE
images,texture.png.042,1,False,//..\distractors\indoor\gso__Hefty_Waste_Basket_Decorative_Bronze_85_liter\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Hefty_Waste_Basket_Decorative_Bronze_85_liter\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.044/Image Texture,SAFE_RELATIVE
images,texture.png.043,1,False,//..\distractors\indoor\gso__Markings_Desk_Caddy\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Markings_Desk_Caddy\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.045/Image Texture,SAFE_RELATIVE
images,texture.png.044,1,False,//..\distractors\indoor\gso__Now_Designs_Bowl_Akita_Black\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Now_Designs_Bowl_Akita_Black\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.046/Image Texture,SAFE_RELATIVE
images,texture.png.045,1,False,//..\distractors\indoor\gso__Room_Essentials_Bowl_Turquiose\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Room_Essentials_Bowl_Turquiose\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.047/Image Texture,SAFE_RELATIVE
images,texture.png.046,1,False,//..\distractors\indoor\gso__Room_Essentials_Fabric_Cube_Lavender\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Room_Essentials_Fabric_Cube_Lavender\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.048/Image Texture,SAFE_RELATIVE
images,texture.png.047,1,False,//..\distractors\indoor\gso__Room_Essentials_Mug_White_Yellow\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Room_Essentials_Mug_White_Yellow\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.049/Image Texture,SAFE_RELATIVE
images,texture.png.048,1,False,//..\distractors\indoor\gso__Sapota_Threshold_4_Ceramic_Round_Planter_Red\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Sapota_Threshold_4_Ceramic_Round_Planter_Red\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.050/Image Texture,SAFE_RELATIVE
images,texture.png.049,1,False,//..\distractors\indoor\gso__Spritz_Easter_Basket_Plastic_Teal\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Spritz_Easter_Basket_Plastic_Teal\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.051/Image Texture,SAFE_RELATIVE
images,texture.png.050,1,False,//..\distractors\indoor\gso__Threshold_Basket_Natural_Finish_Fabric_Liner_Small\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Threshold_Basket_Natural_Finish_Fabric_Liner_Small\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.052/Image Texture,SAFE_RELATIVE
images,texture.png.051,1,False,//..\distractors\indoor\gso__Threshold_Porcelain_Pitcher_White\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Threshold_Porcelain_Pitcher_White\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.053/Image Texture,SAFE_RELATIVE
images,texture.png.052,1,False,//..\distractors\indoor\gso__Threshold_Porcelain_Serving_Bowl_Coupe_White\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\indoor\gso__Threshold_Porcelain_Serving_Bowl_Coupe_White\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.054/Image Texture,SAFE_RELATIVE
images,texture.png.053,1,False,//..\distractors\small\gso__3M_Vinyl_Tape_Green_1_x_36_yd\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__3M_Vinyl_Tape_Green_1_x_36_yd\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.055/Image Texture,SAFE_RELATIVE
images,texture.png.054,1,False,//..\distractors\small\gso__Animal_Crossing_New_Leaf_Nintendo_3DS_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Animal_Crossing_New_Leaf_Nintendo_3DS_Game\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.056/Image Texture,SAFE_RELATIVE
images,texture.png.055,1,False,//..\distractors\small\gso__Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.057/Image Texture,SAFE_RELATIVE
images,texture.png.056,1,False,//..\distractors\small\gso__Balderdash_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Balderdash_Game\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.058/Image Texture,SAFE_RELATIVE
images,texture.png.057,1,False,//..\distractors\small\gso__Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.059/Image Texture,SAFE_RELATIVE
images,texture.png.058,1,False,//..\distractors\small\gso__Brother_Ink_Cartridge_Magenta_LC75M\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Brother_Ink_Cartridge_Magenta_LC75M\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.060/Image Texture,SAFE_RELATIVE
images,texture.png.059,1,False,//..\distractors\small\gso__Canon_Pixma_Ink_Cartridge_251_M\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Canon_Pixma_Ink_Cartridge_251_M\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.061/Image Texture,SAFE_RELATIVE
images,texture.png.060,1,False,//..\distractors\small\gso__Clorox_Premium_Choice_Gloves_SM_1_pair\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Clorox_Premium_Choice_Gloves_SM_1_pair\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.062/Image Texture,SAFE_RELATIVE
images,texture.png.061,1,False,//..\distractors\small\gso__Cole_Hardware_Hammer_Black\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Cole_Hardware_Hammer_Black\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.063/Image Texture,SAFE_RELATIVE
images,texture.png.062,1,False,//..\distractors\small\gso__Craftsman_Grip_Screwdriver_Phillips_Cushion\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Craftsman_Grip_Screwdriver_Phillips_Cushion\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.064/Image Texture,SAFE_RELATIVE
images,texture.png.063,1,False,//..\distractors\small\gso__Crayola_Crayons_24_count\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Crayola_Crayons_24_count\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.065/Image Texture,SAFE_RELATIVE
images,texture.png.064,1,False,//..\distractors\small\gso__Crayola_Washable_Sidewalk_Chalk_16_pack\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Crayola_Washable_Sidewalk_Chalk_16_pack\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.066/Image Texture,SAFE_RELATIVE
images,texture.png.065,1,False,//..\distractors\small\gso__Creatine_Monohydrate\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Creatine_Monohydrate\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.067/Image Texture,SAFE_RELATIVE
images,texture.png.066,1,False,//..\distractors\small\gso__Crosley_Alarm_Clock_Vintage_Metal\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Crosley_Alarm_Clock_Vintage_Metal\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.068/Image Texture,SAFE_RELATIVE
images,texture.png.067,1,False,//..\distractors\small\gso__Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Diet_Pepsi_Soda_Cola12_Pack_12_oz_Cans\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.069/Image Texture,SAFE_RELATIVE
images,texture.png.068,1,False,//..\distractors\small\gso__DPC_Thinsulate_Isolate_Gloves_Brown\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__DPC_Thinsulate_Isolate_Gloves_Brown\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.070/Image Texture,SAFE_RELATIVE
images,texture.png.069,1,False,//..\distractors\small\gso__Epson_273XL_Ink_Cartridge_Magenta\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Epson_273XL_Ink_Cartridge_Magenta\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.071/Image Texture,SAFE_RELATIVE
images,texture.png.070,1,False,//..\distractors\small\gso__Fisher_price_Classic_Toys_Buzzy_Bee\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Fisher_price_Classic_Toys_Buzzy_Bee\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.072/Image Texture,SAFE_RELATIVE
images,texture.png.071,1,False,//..\distractors\small\gso__Folic_Acid\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Folic_Acid\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.073/Image Texture,SAFE_RELATIVE
images,texture.png.072,1,False,//..\distractors\small\gso__Fresca_Peach_Citrus_Sparkling_Flavored_Soda_12_PK\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Fresca_Peach_Citrus_Sparkling_Flavored_Soda_12_PK\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.074/Image Texture,SAFE_RELATIVE
images,texture.png.073,1,False,//..\distractors\small\gso__Frozen_Scrabble_Jr\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Frozen_Scrabble_Jr\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.075/Image Texture,SAFE_RELATIVE
images,texture.png.074,1,False,//..\distractors\small\gso__Gigabyte_GA78LMTUSB3_50_Motherboard_Micro_ATX_Socket_AM3\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Gigabyte_GA78LMTUSB3_50_Motherboard_Micro_ATX_Socket_AM3\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.076/Image Texture,SAFE_RELATIVE
images,texture.png.075,1,False,//..\distractors\small\gso__Google_Cardboard_Original_package\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Google_Cardboard_Original_package\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.077/Image Texture,SAFE_RELATIVE
images,texture.png.076,1,False,//..\distractors\small\gso__Hasbro_Trivial_Pursuit_Family_Edition_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Hasbro_Trivial_Pursuit_Family_Edition_Game\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.078/Image Texture,SAFE_RELATIVE
images,texture.png.077,1,False,//..\distractors\small\gso__HeavyDuty_Flashlight\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__HeavyDuty_Flashlight\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.079/Image Texture,SAFE_RELATIVE
images,texture.png.078,1,False,//..\distractors\small\gso__House_of_Cards_The_Complete_First_Season_4_Discs_DVD\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__House_of_Cards_The_Complete_First_Season_4_Discs_DVD\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.080/Image Texture,SAFE_RELATIVE
images,texture.png.079,1,False,//..\distractors\small\gso__Hyaluronic_Acid\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Hyaluronic_Acid\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.081/Image Texture,SAFE_RELATIVE
images,texture.png.080,1,False,//..\distractors\small\gso__HyperX_Cloud_II_Headset_Red\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__HyperX_Cloud_II_Headset_Red\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.082/Image Texture,SAFE_RELATIVE
images,texture.png.081,1,False,//..\distractors\small\gso__JBL_Charge_Speaker_portable_wireless_wired_Green\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__JBL_Charge_Speaker_portable_wireless_wired_Green\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.083/Image Texture,SAFE_RELATIVE
images,texture.png.082,1,False,//..\distractors\small\gso__Justified_The_Complete_Fourth_Season_3_Discs_DVD\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Justified_The_Complete_Fourth_Season_3_Discs_DVD\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.084/Image Texture,SAFE_RELATIVE
images,texture.png.083,1,False,//..\distractors\small\gso__Kanex_MultiSync_Wireless_Keyboard\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Kanex_MultiSync_Wireless_Keyboard\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.085/Image Texture,SAFE_RELATIVE
images,texture.png.084,1,False,//..\distractors\small\gso__LEGO_Bricks_More_Creative_Suitcase\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__LEGO_Bricks_More_Creative_Suitcase\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.086/Image Texture,SAFE_RELATIVE
images,texture.png.085,1,False,//..\distractors\small\gso__LEGO_City_Advent_Calendar\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__LEGO_City_Advent_Calendar\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.087/Image Texture,SAFE_RELATIVE
images,texture.png.086,1,False,//..\distractors\small\gso__LEGO_Duplo_Build_and_Play_Box_4629\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__LEGO_Duplo_Build_and_Play_Box_4629\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.088/Image Texture,SAFE_RELATIVE
images,texture.png.087,1,False,//..\distractors\small\gso__LEGO_Star_Wars_Advent_Calendar\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__LEGO_Star_Wars_Advent_Calendar\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.089/Image Texture,SAFE_RELATIVE
images,texture.png.088,1,False,//..\distractors\small\gso__Little_Debbie_Chocolate_Cupcakes_8_ct\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Little_Debbie_Chocolate_Cupcakes_8_ct\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.090/Image Texture,SAFE_RELATIVE
images,texture.png.089,1,False,//..\distractors\small\gso__Little_Debbie_Cloud_Cakes_10_ct\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Little_Debbie_Cloud_Cakes_10_ct\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.091/Image Texture,SAFE_RELATIVE
images,texture.png.090,1,False,//..\distractors\small\gso__Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Little_Debbie_Donut_Sticks_6_cake_donuts_10_oz_total\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.092/Image Texture,SAFE_RELATIVE
images,texture.png.091,1,False,//..\distractors\small\gso__Mario_Party_9_Wii_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Mario_Party_9_Wii_Game\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.093/Image Texture,SAFE_RELATIVE
images,texture.png.092,1,False,//..\distractors\small\gso__Markings_Letter_Holder\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Markings_Letter_Holder\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.094/Image Texture,SAFE_RELATIVE
images,texture.png.093,1,False,//..\distractors\small\gso__Mastic_Gum\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Mastic_Gum\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.095/Image Texture,SAFE_RELATIVE
images,texture.png.094,1,False,//..\distractors\small\gso__My_Monopoly_Board_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__My_Monopoly_Board_Game\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.096/Image Texture,SAFE_RELATIVE
images,texture.png.095,1,False,//..\distractors\small\gso__Nestle_Carnation_Cinnamon_Coffeecake_Kit_1913OZ\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nestle_Carnation_Cinnamon_Coffeecake_Kit_1913OZ\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.097/Image Texture,SAFE_RELATIVE
images,texture.png.096,1,False,//..\distractors\small\gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Netgear_N750_Wireless_Dual_Band_Gigabit_Router\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.098/Image Texture,SAFE_RELATIVE
images,texture.png.097,1,False,//..\distractors\small\gso__New_Super_Mario_BrosWii_Wii_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__New_Super_Mario_BrosWii_Wii_Game\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.099/Image Texture,SAFE_RELATIVE
images,texture.png.098,1,False,//..\distractors\small\gso__Nikon_1_AW1_w11275mm_Lens_Silver\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nikon_1_AW1_w11275mm_Lens_Silver\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.100/Image Texture,SAFE_RELATIVE
images,texture.png.099,1,False,//..\distractors\small\gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Nintendo_Wii_Party_U_with_Controller_Wii_U_Game\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.101/Image Texture,SAFE_RELATIVE
images,texture.png.100,1,False,//..\distractors\small\gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Office_Depot_Canon_CLI_221BK_Ink_Cartridge_Black_2946B001\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.102/Image Texture,SAFE_RELATIVE
images,texture.png.101,1,False,//..\distractors\small\gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.103/Image Texture,SAFE_RELATIVE
images,texture.png.102,1,False,//..\distractors\small\gso__Organic_Whey_Protein_Unflavored\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Organic_Whey_Protein_Unflavored\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.104/Image Texture,SAFE_RELATIVE
images,texture.png.103,1,False,//..\distractors\small\gso__OXO_Soft_Works_Can_Opener_SnapLock\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__OXO_Soft_Works_Can_Opener_SnapLock\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.105/Image Texture,SAFE_RELATIVE
images,texture.png.104,1,False,//..\distractors\small\gso__Pass_The_Popcorn_Movie_Guessing_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pass_The_Popcorn_Movie_Guessing_Game\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.106/Image Texture,SAFE_RELATIVE
images,texture.png.105,1,False,//..\distractors\small\gso__Pepsi_Caffeine_Free_Diet_12_CT\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pepsi_Caffeine_Free_Diet_12_CT\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.107/Image Texture,SAFE_RELATIVE
images,texture.png.106,1,False,//..\distractors\small\gso__Pony_C_Clamp_1440\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Pony_C_Clamp_1440\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.108/Image Texture,SAFE_RELATIVE
images,texture.png.107,1,False,//..\distractors\small\gso__Poppin_File_Sorter_Blue\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Poppin_File_Sorter_Blue\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.109/Image Texture,SAFE_RELATIVE
images,texture.png.108,1,False,//..\distractors\small\gso__Poppin_File_Sorter_White\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Poppin_File_Sorter_White\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.110/Image Texture,SAFE_RELATIVE
images,texture.png.109,1,False,//..\distractors\small\gso__Quercetin_500\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Quercetin_500\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.111/Image Texture,SAFE_RELATIVE
images,texture.png.110,1,False,//..\distractors\small\gso__Razer_Abyssus_Ambidextrous_Gaming_Mouse\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Razer_Abyssus_Ambidextrous_Gaming_Mouse\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.112/Image Texture,SAFE_RELATIVE
images,texture.png.111,1,False,//..\distractors\small\gso__Razer_Kraken_Pro_headset_Full_size_Black\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Razer_Kraken_Pro_headset_Full_size_Black\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.113/Image Texture,SAFE_RELATIVE
images,texture.png.112,1,False,//..\distractors\small\gso__Razer_Taipan_Black_Ambidextrous_Gaming_Mouse\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Razer_Taipan_Black_Ambidextrous_Gaming_Mouse\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.114/Image Texture,SAFE_RELATIVE
images,texture.png.113,1,False,//..\distractors\small\gso__ReadytoUse_Rolled_Fondant_Pure_White_24_oz_box\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__ReadytoUse_Rolled_Fondant_Pure_White_24_oz_box\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.115/Image Texture,SAFE_RELATIVE
images,texture.png.114,1,False,//..\distractors\small\gso__Rexy_Glove_Heavy_Duty_Large\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Rexy_Glove_Heavy_Duty_Large\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.116/Image Texture,SAFE_RELATIVE
images,texture.png.115,1,False,//..\distractors\small\gso__Samsung_CLTC406S_Toner_Cartridge_Cyan_1pack\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Samsung_CLTC406S_Toner_Cartridge_Cyan_1pack\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.117/Image Texture,SAFE_RELATIVE
images,texture.png.116,1,False,//..\distractors\small\gso__Seagate_1TB_Backup_Plus_portable_drive_Blue\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Seagate_1TB_Backup_Plus_portable_drive_Blue\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.118/Image Texture,SAFE_RELATIVE
images,texture.png.117,1,False,//..\distractors\small\gso__Shurtape_Gaffers_Tape_Silver_2_x_60_yd\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Shurtape_Gaffers_Tape_Silver_2_x_60_yd\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.119/Image Texture,SAFE_RELATIVE
images,texture.png.118,1,False,//..\distractors\small\gso__Sonny_School_Bus\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Sonny_School_Bus\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.120/Image Texture,SAFE_RELATIVE
images,texture.png.119,1,False,//..\distractors\small\gso__Sorry_Sliders_Board_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Sorry_Sliders_Board_Game\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.121/Image Texture,SAFE_RELATIVE
images,texture.png.120,1,False,//..\distractors\small\gso__Super_Mario_3D_World_Wii_U_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Super_Mario_3D_World_Wii_U_Game\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.122/Image Texture,SAFE_RELATIVE
images,texture.png.121,1,False,//..\distractors\small\gso__Supernatural_Ouija_Board_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Supernatural_Ouija_Board_Game\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.123/Image Texture,SAFE_RELATIVE
images,texture.png.122,1,False,//..\distractors\small\gso__Swiss_Miss_Hot_Cocoa_KCups_Milk_Chocolate_12_count\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Swiss_Miss_Hot_Cocoa_KCups_Milk_Chocolate_12_count\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.124/Image Texture,SAFE_RELATIVE
images,texture.png.123,1,False,//..\distractors\small\gso__Tetris_Link_Game\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Tetris_Link_Game\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.125/Image Texture,SAFE_RELATIVE
images,texture.png.124,1,False,//..\distractors\small\gso__Twinlab_100_Whey_Protein_Fuel_Vanilla\materials\textures\texture.png,E:\CODING\GitHub\FoundationPose\data\pallet\distractors\small\gso__Twinlab_100_Whey_Protein_Fuel_Vanilla\materials\textures\texture.png,True,False,True,False,FILE,material:material_0.126/Image Texture,SAFE_RELATIVE
