idx,frame_id,label_present,geometry_ok,rendered,pallet_type,diagnostic_mode,noise_tier,image_w,image_h,fx,fy,cx,cy,label_reproj_consistency_px,camera_distance_measured_m,camera_distance_used_m,camera_distance_source,camera_distance_limit_m,elevation_deg_actual,projected_size_actual,object_depth_z_m,mask_m0_area,mask_m0_bbox_w_px,mask_m0_bbox_h_px,mask_m0_min_side_px,bbox_all_w_px,bbox_all_h_px,bbox_all_min_side_px,bbox_all_diag_px,bbox_vis_w_px,bbox_vis_h_px,bbox_vis_min_side_px,bbox_vis_diag_px,bbox_vis_area_px2,visible_kp_min_pair_dist_px,visible_kp_hull_area_px2,inframe_corner_count,visible_corner_count,visible_kp_count,V_vis_label,visible_corner_count_matches_label,pnp_exact_success,pnp_exact_inliers,pnp_exact_reproj_mean_px,pnp_exact_reproj_max_px,pnp_exact_trans_err_cm,pnp_exact_rot_err_deg,canonical3d_exact_reproj_mean_px,mc1px_solve_fail_rate,mc1px_diverged_rate,mc1px_pose_fail_rate,mc1px_trans_cm_q50,mc1px_trans_cm_q90,mc1px_trans_cm_q95,mc1px_rot_deg_q50,mc1px_rot_deg_q90,mc1px_rot_deg_q95,mc1px_reproj_px_q50,mc1px_reproj_px_q90,mc1px_reproj_px_q95,mc2px_solve_fail_rate,mc2px_diverged_rate,mc2px_pose_fail_rate,mc2px_trans_cm_q50,mc2px_trans_cm_q90,mc2px_trans_cm_q95,mc2px_rot_deg_q50,mc2px_rot_deg_q90,mc2px_rot_deg_q95,mc2px_reproj_px_q50,mc2px_reproj_px_q90,mc2px_reproj_px_q95,mc3px_solve_fail_rate,mc3px_diverged_rate,mc3px_pose_fail_rate,mc3px_trans_cm_q50,mc3px_trans_cm_q90,mc3px_trans_cm_q95,mc3px_rot_deg_q50,mc3px_rot_deg_q90,mc3px_rot_deg_q95,mc3px_reproj_px_q50,mc3px_reproj_px_q90,mc3px_reproj_px_q95,physical_valid,physical_violations,physical_unknown,gate_valid,gate_valid_unknown,gate_unknown_fields,G1_pass,G2_pass,G3_pass,G4_pass,G5_pass,pnp_eligible_candidate_2cell,pnp_eligible_candidate_3cell,pnp_eligible_candidate_4cell,tiny_warning,pnp_stress
288,f0288,True,True,True,Pallet_0,context-rich,,960,540,344.91784,344.91784,480,270,1.1368684e-13,1.0665587,1.0665587,label_recomputed,10,41.743,,1.0278505,128934,558,406,406,569.5003,418.73382,418.73382,706.87241,569.5003,418.73382,418.73382,706.87241,238469.04,14.282898,133592.21,8,8,9,8,True,True,9,2.4381535e-05,4.8039086e-05,5.8182583e-06,4.0045534e-06,2.1533221e-05,0,0,0,0.42061934,0.7339046,0.83109277,0.41519368,0.76637791,0.92078606,1.6719289,2.6662093,2.864264,0,0,0,0.81996705,1.5745976,1.7594795,0.82959786,1.6028689,1.8011454,3.2748018,5.2694307,5.8767943,0,0,0.02,1.1949099,2.5194097,2.8993991,1.2215673,2.3684373,2.972065,4.7347958,8.3433215,10.33435,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
289,f0289,True,True,True,Pallet_2,context-rich,,720,480,624.89844,624.89844,360,240,2.8421709e-14,1.0521032,1.0521032,label_recomputed,10,21.283,,1.0247701,217210,720,344,344,1455.154,462.64656,462.64656,1526.9299,267.99602,120.9493,120.9493,294.02483,32413.932,72.642379,9403.5204,2,2,3,2,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,ground_continuity_pass,False,False,,False,True,True,True,True,False,False,False,False,True
290,f0290,True,True,True,Pallet_1,context-rich,,640,480,414.70135,414.70135,320,240,2.8421709e-14,36.352053,36.352053,label_recomputed,10,2.72,,34.356933,41,18,3,3,18.185968,2.5252938,2.5252938,18.360462,18.185968,2.5252938,2.5252938,18.360462,45.924913,1.6495252,39.039724,8,8,9,8,True,True,9,2.5771977e-06,3.9829479e-06,0.0007595649,1.1518036e-05,2.2960749e-06,0,0.76,0.995,204.46389,595.40908,986.32072,5.2971643,37.125001,40.455855,1.0711231,3.265116,3.5910332,0,0.9,1,413.74347,1622.4779,2221.7966,12.030849,57.747159,167.13866,2.305032,3.9382941,4.220832,0,0.935,1,662.71922,3091.4486,5077.5411,22.422749,173.5241,176.74689,3.3758667,5.1014067,5.3245108,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
291,f0291,True,True,True,Pallet_3,context-rich,,640,480,605.9065,605.9065,320,240,8.5265128e-14,1.072231,1.072231,label_recomputed,10,4.454,,1.0348368,70945,516,240,240,999.12696,343.42876,343.42876,1056.5027,362.41113,70.89897,70.89897,369.28105,25694.576,51.370135,19398.091,4,4,5,4,True,True,5,9.062817e-06,1.1989975e-05,1.424688e-05,1.2489632e-05,8.8373204e-06,0,0.01,0.015,0.39602697,0.8113358,0.95324992,0.31139565,0.54197667,0.61192078,0.75962295,1.2548112,1.4935702,0,0,0.005,0.83257568,1.6164329,1.7627694,0.65479637,1.0290726,1.1390256,1.5740815,2.4401453,2.787309,0,0,0.005,1.2699264,2.1897979,2.551781,0.9746066,1.61593,1.7714553,2.4242133,3.7429855,4.1984733,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
293,f0293,True,True,True,Pallet_3,context-rich,,560,560,605.9065,605.9065,280,280,1.1368684e-13,2.2752253,2.2752253,label_recomputed,10,39.068,,2.1898397,55607,302,318,302,427.74663,322.55103,322.55103,535.72974,219.41175,322.55103,219.41175,390.10343,70771.486,30.873299,34236.392,6,6,7,6,True,True,7,4.4881231e-06,7.1044489e-06,4.1443913e-06,2.0913098e-06,5.6418484e-06,0,0,0,1.043902,2.7447767,3.326623,0.47671551,1.0170233,1.2478762,1.0124717,1.3413299,1.4106876,0,0,0.16,2.5245356,5.4912192,7.1124384,1.075373,1.8949119,2.1911291,2.0005365,2.6601291,2.8157021,0,0,0.355,3.4324348,7.9417956,9.0984426,1.450455,2.8214563,3.3550445,2.9586874,3.9662656,4.4145054,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
294,f0294,True,True,True,Pallet_0,controlled-occlusion,,960,540,445.47046,445.47046,480,270,5.6843419e-14,2.9135977,2.9135977,label_recomputed,10,17.815,,2.773863,15413,225,106,106,229.37686,108.65034,108.65034,253.80828,175.1104,108.65034,108.65034,206.07899,19025.805,19.173331,9977.3709,8,6,7,6,True,True,7,9.2115106e-06,1.7204353e-05,2.2701325e-05,2.4148365e-06,7.9933297e-06,0,0,0.015,1.2594928,3.2410089,3.7803935,0.46672871,0.87341207,0.93575312,0.95542991,1.4049847,1.5141779,0,0,0.195,2.5802711,6.0546274,7.3174175,0.94282216,1.6618097,1.8971887,1.9305371,2.7052035,2.956697,0,0,0.41,4.2946691,9.5074526,11.37796,1.5744795,2.644301,3.1750517,2.8709944,3.8250695,4.2720338,True,,ground_continuity_pass,False,False,,True,True,True,True,False,True,True,True,False,False
296,f0296,True,True,True,Pallet_3,context-rich,,640,480,621.2339,621.2339,320,240,2.8421709e-14,6.1794039,6.1794039,label_recomputed,10,1.136,,5.518724,1656,96,20,20,192.92195,21.309278,21.309278,194.09524,89.636972,16.295807,16.295807,91.106202,1460.7068,15.078771,1176.664,4,4,5,4,True,True,5,7.3746657e-06,1.5766433e-05,9.7769798e-05,2.4148365e-06,7.5496792e-06,0,0.12,0.725,8.4579422,95.444362,140.33238,1.3294954,6.6746208,11.316322,0.84016561,5.436956,16.561483,0,0.165,0.865,19.926005,114.12765,148.85386,3.0160716,7.0321127,24.780437,1.8943423,5.872253,18.017815,0,0.245,0.955,32.242086,169.23801,245.21974,4.4007002,27.572127,45.458509,2.8500275,18.859077,28.423745,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,False,False,False,True
297,f0297,True,True,True,Pallet_0,context-rich,,640,480,605.9065,605.9065,320,240,5.6843419e-14,14.308798,14.308798,label_recomputed,10,39.465,,14.308798,1626,59,39,39,60.62389,39.735202,39.735202,72.485463,60.62389,39.735202,39.735202,72.485463,2408.9025,4.808542,1641.2364,8,8,8,8,True,True,8,7.0411368e-06,1.1836107e-05,0.00010799517,1.9913252e-05,6.5942896e-06,0,0,0.78,13.389575,34.740149,46.191965,1.8325084,3.0364,3.5213099,0.95130253,1.2639892,1.3109622,0,0.02,0.94,29.704389,69.002741,88.141306,3.834908,6.78985,7.930869,2.0429576,2.6847203,2.8906776,0,0.1,0.975,42.467223,97.091034,124.34061,5.4869312,9.5140288,10.393171,3.0015692,3.8941991,4.1198074,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
299,f0299,True,True,True,Pallet_1,context-rich,,960,540,694.04365,694.04365,480,270,2.2737368e-13,0.80690663,0.80690663,label_recomputed,10,28.703,,0.74228669,292849,891,434,434,13682.639,12067.377,12067.377,18243.798,705.84232,247.98886,247.98886,748.13893,175041.04,64.941813,108474.18,4,4,5,4,True,True,5,3.6725073e-05,5.429264e-05,6.2265999e-06,5.1226419e-06,2.1575054e-05,0,0,0,0.3672537,0.74342525,0.85588912,0.26885748,0.50350095,0.55511513,1.7285312,3.6815894,4.193403,0,0,0,0.70572016,1.4533119,1.6799441,0.57921573,0.99572677,1.1237066,3.089129,6.9696566,8.9624427,0,0,0,1.1711172,2.0675876,2.6070103,0.90038555,1.5819242,1.7819048,4.7082513,11.266508,13.276247,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
300,f0300,True,True,True,Pallet_0,controlled-occlusion,,640,480,605.9065,605.9065,320,240,1.1368684e-13,15.154688,15.154688,label_recomputed,10,12.031,,14.546404,678,43,17,17,43.089221,17.136252,17.136252,46.371673,21.618269,17.106925,17.106925,27.568033,369.8221,4.8138334,182.63235,8,4,5,4,True,True,5,1.1685851e-05,2.1756174e-05,0.0014912683,3.7175936e-05,1.0509754e-05,0,0.77,0.99,1000.1084,4081.7274,4597.1967,10.578632,90.142228,106.39097,3.8702728,6.7695016,7.0275806,0,0.83,1,1230.1259,3831.9272,4738.4567,11.679186,97.016716,108.24381,4.0274575,7.3905455,7.7990484,0,0.895,1,1449.9225,4269.2793,5362.2224,18.914555,93.773721,104.25982,4.561075,7.7257965,8.1763297,False,camera_distance_over_limit,ground_continuity_pass,False,False,,True,True,False,True,False,True,False,False,False,True
301,f0301,True,True,True,Pallet_2,context-rich,,560,560,388.54229,388.54229,280,280,5.6843419e-14,1.5828424,1.5828424,label_recomputed,10,28.692,,1.4560828,46180,308,235,235,464.40462,300.47124,300.47124,553.13165,303.67406,174.5521,174.5521,350.26615,53006.947,31.766191,23606.474,5,5,6,5,True,True,6,7.3571308e-06,1.4390757e-05,6.6165844e-06,5.3997387e-06,7.3571306e-06,0,0,0,0.83374818,1.849183,2.3492205,0.54163697,0.89995534,1.0706674,0.97642275,1.3184578,1.4113333,0,0,0.05,1.5761585,4.1728968,4.7790408,1.0127094,1.7653337,2.0341385,1.8390562,2.5908557,2.9097596,0,0,0.125,2.1970749,5.3543436,6.9938438,1.5952998,2.9121764,4.0291476,2.8323188,4.3427125,4.9402161,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
302,f0302,True,True,True,Pallet_1,context-rich,,960,540,482.74471,482.74471,480,270,2.8421709e-14,0.87121549,0.87121549,label_recomputed,10,11.067,,0.84858166,218178,827,330,330,1349.2365,694.26885,694.26885,1517.3821,327.01124,58.024111,58.024111,332.11918,18974.536,47.361656,11727.776,4,3,4,3,True,True,4,0.0012732312,0.0050489378,0.0008885514,0.00084968452,0.0012732312,0,0,0.965,21.169297,33.406989,35.561966,20.742097,33.291555,35.55322,29.364823,46.181526,48.748394,0,0.02,0.985,24.8056,38.050023,40.234485,24.785514,38.437219,41.110254,33.996003,52.829541,54.807999,0,0.05,1,27.907394,37.988602,41.78263,27.851225,39.073709,42.804509,38.385628,52.389755,57.443129,True,,ground_continuity_pass,False,False,,False,True,True,True,True,True,True,True,False,True
303,f0303,True,True,True,Pallet_3,context-rich,,640,480,605.9065,605.9065,320,240,2.1316282e-14,7.1606753,7.1606753,label_recomputed,10,3.706,,6.3232181,2079,110,26,26,111.17037,26.187976,26.187976,114.21323,108.59267,26.187976,26.187976,111.70576,2843.8221,13.798608,1992.035,7,7,8,7,True,True,8,1.9196794e-05,4.497373e-05,0.00024630671,2.4148365e-06,1.7086602e-05,0,0,0.485,4.8163526,12.280979,14.039769,0.62273232,1.0552515,1.1570849,1.0174231,1.2969887,1.3784736,0,0,0.65,7.4887098,19.76233,25.019697,1.2219094,2.1068691,2.3494797,1.9243721,2.5359845,2.6609125,0,0,0.78,13.372736,37.998678,45.523267,1.9937481,3.4054479,3.6744828,2.9738135,3.8746337,4.1324466,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,False,False,True
304,f0304,True,True,True,Pallet_3,context-rich,,960,540,307.97606,307.97606,480,270,1.1368684e-13,1.4807835,1.4807835,label_recomputed,10,4.244,,1.3015865,26534,492,82,82,538.15749,84.364339,84.364339,544.73005,340.11928,41.588897,41.588897,342.65254,14145.186,23.792946,12735.163,6,6,7,6,True,True,7,1.7983879e-05,2.2041397e-05,1.062296e-05,1.2778114e-05,2.0119917e-05,0,0,0,0.99924065,1.8555051,1.9440962,0.74607568,1.1650332,1.267151,1.4688197,2.7845079,3.2949834,0,0,0.02,2.0958938,3.7947639,4.3368537,1.5678056,2.466632,2.6288359,3.1918919,6.4610927,7.545971,0,0,0.13,3.1603872,5.1486346,5.9220532,2.2403469,3.5725515,4.248339,4.4298911,8.7420798,10.454822,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
305,f0305,True,True,True,Pallet_0,context-rich,,640,480,339.44017,339.44017,320,240,5.6843419e-14,16.479001,16.479001,label_recomputed,10,29.934,,15.854104,353,28,15,15,28.505881,15.811228,15.811228,32.597242,28.505881,13.900974,13.900974,31.714702,396.2595,2.8109025,228.16956,8,6,6,6,True,True,6,6.968063e-06,9.8055476e-06,8.971414e-05,2.1017403e-05,7.3672474e-06,0,0.28,0.965,58.651842,182.67468,313.1866,5.4690675,31.248064,34.900177,0.98577911,3.5532709,3.759701,0,0.59,1,122.96743,318.42849,423.20133,10.561639,35.039692,40.540617,2.1534267,3.9346508,4.5589524,0,0.775,1,186.17856,453.07328,575.32564,18.184693,115.20093,130.64396,3.2570205,5.1970389,5.9965683,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
306,f0306,True,True,True,Pallet_1,context-rich,,720,480,605.9065,605.9065,360,240,5.6843419e-14,8.411349,8.411349,label_recomputed,10,66.724,,8.411349,4699,108,96,96,109.5514,97.862878,97.862878,146.89674,109.5514,97.862878,97.862878,146.89674,10721.015,3.2851428,6056.7943,8,8,9,8,True,True,9,6.3826237e-06,9.1238367e-06,3.0082992e-05,1.1326587e-05,6.2206343e-06,0,0,0.48,4.5886604,11.1697,13.443755,2.153987,3.7415511,4.1745926,1.0010977,1.3228432,1.4154578,0,0,0.84,10.615006,23.411401,29.034047,4.2247106,7.4707083,8.5158281,2.0638128,2.645214,2.8496996,0,0.02,0.94,14.653373,33.651345,39.69087,6.5748902,12.489003,16.813066,2.991986,4.1050586,4.4467359,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
307,f0307,True,True,True,Pallet_2,context-rich,,640,480,604.92905,604.92905,320,240,6.2527761e-13,2.0544165,2.0544165,label_recomputed,10,65.352,,2.0293767,83393,461,334,334,463.20523,458.31141,458.31141,651.61986,463.20523,259.34176,259.34176,530.86461,120128.46,27.275829,52783.588,6,6,6,6,True,True,6,7.9168443e-06,1.7244559e-05,7.4040603e-06,2.6998693e-06,1.0603134e-05,0,0,0,0.67356727,1.2850921,1.4939018,0.80956715,1.7648016,2.2433412,0.94250821,1.3193638,1.4655875,0,0,0.015,1.3595219,2.5055216,2.9593192,1.7554427,3.7833076,4.2910315,1.834638,2.5973191,2.8425945,0,0,0.12,2.05038,3.872225,4.3544192,2.5661438,5.1863056,6.0686213,2.6655482,3.9003614,4.242024,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
310,f0310,True,True,True,Pallet_1,controlled-occlusion,,640,480,307.27259,307.27259,320,240,1.1368684e-13,8.5593731,8.5593731,label_recomputed,10,11.607,,8.0819806,601,60,18,18,60.64184,17.700235,17.700235,63.172234,30.056374,10.075156,10.075156,31.700069,302.82265,4.6558305,177.2956,8,4,5,4,True,True,5,9.452452e-06,1.1452446e-05,0.00016328543,2.5839879e-05,9.4376637e-06,0,0.365,0.975,54.806614,534.02797,616.17595,4.1826582,20.166515,28.70725,1.1202877,5.6057087,7.532021,0,0.49,1,89.492897,599.32028,774.94184,9.6303864,31.804022,34.875299,2.1986701,7.6907206,8.2666973,0,0.63,1,132.41382,762.10696,1085.7567,13.490269,38.579208,101.82467,3.2749699,8.0551407,8.7809843,True,,ground_continuity_pass,True,False,,True,True,True,True,True,False,False,False,True,True
311,f0311,True,True,True,Pallet_3,context-rich,,560,560,605.9065,605.9065,280,280,1.1368684e-13,2.0743931,2.0743931,label_recomputed,10,14.972,,1.9489939,41981,467,122,122,470.91225,206.28756,206.28756,514.11371,470.91225,71.418204,71.418204,476.29708,33631.708,45.584232,22948.917,6,4,5,4,True,True,5,148.7154,205.04752,754.24052,22.176685,153.50656,0,0.06,0.565,0.52479298,1.2904643,1504.8384,19.561835,23.66905,26.055337,30.601489,38.124886,165.78887,0,0.03,0.72,1.0363236,2.2293192,2.923923,18.357354,25.553678,27.308297,27.883817,40.415476,43.173427,0,0.015,0.805,1.6125086,3.369428,3.8945517,16.212732,27.502107,31.100355,4.8042114,42.471119,44.756783,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
313,f0313,True,True,True,Pallet_0,controlled-occlusion,,960,540,584.49049,584.49049,480,270,5.6843419e-14,5.2128338,5.2128338,label_recomputed,10,12.781,,4.9501721,6886,175,60,60,179.62539,60.983306,60.983306,189.69514,179.62539,37.123622,37.123622,183.4215,6668.3453,15.47743,4678.0109,8,6,6,6,True,True,6,4.7900245e-06,5.9021607e-06,7.9608293e-06,5.2630142e-06,4.833569e-06,0,0,0.385,4.1868419,8.51271,12.015767,0.89980426,1.7209417,1.9656951,0.93317889,1.4442466,1.9393136,0,0,0.615,6.5421706,18.255253,26.074359,1.8216795,3.9166885,31.831735,1.8342232,2.9472836,27.882689,0,0.005,0.78,11.220419,31.778337,40.715835,2.7819218,31.082125,33.152444,2.9646343,27.201268,28.0716,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
314,f0314,True,True,True,Pallet_3,context-rich,,720,480,480.52778,480.52778,360,240,2.2737368e-13,0.9284827,0.9284827,label_recomputed,10,6.506,,0.8743028,115258,720,180,180,1414.3614,204.13281,204.13281,1429.0166,479.15023,59.659346,59.659346,482.85006,28585.789,55.679049,27307.197,4,4,5,4,True,True,5,2.6104946e-05,4.8240445e-05,1.1471607e-05,5.9151173e-06,1.9017839e-05,0,0.005,0.01,0.8389391,1.8444033,2.1960943,0.53523857,1.1448381,1.461543,2.299932,5.0446527,5.7058504,0,0,0.02,1.7258609,3.8234939,4.4083578,1.1264993,2.5870337,2.7927397,4.0938237,9.7925603,11.834389,0,0.015,0.11,2.3527976,5.0561936,6.8790104,1.5971551,3.4240209,4.4183121,5.4315945,13.520366,18.228331,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
316,f0316,True,True,True,Pallet_3,context-rich,,640,480,605.9065,605.9065,320,240,5.6843419e-14,11.25538,11.25538,label_recomputed,10,22.355,,10.563099,1998,86,39,39,87.536272,42.584043,42.584043,97.344746,87.536272,34.241686,34.241686,93.99517,2997.3896,8.5926372,1821.2044,7,7,8,7,True,True,8,3.8889879e-06,7.9163057e-06,0.00012556967,2.4148365e-06,3.8727575e-06,0,0,0.7,9.3588886,20.359815,23.976991,1.2879083,2.1196889,2.4363427,0.99806535,1.3380152,1.4503962,0,0.005,0.865,18.179945,43.990091,49.87506,2.7214271,4.6319148,5.0597894,1.9781673,2.5275023,2.8666238,0,0.01,0.975,30.935062,64.586426,85.854812,3.9161967,7.4573659,9.9778181,3.0785406,4.0017926,4.818978,False,camera_distance_over_limit,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
317,f0317,True,True,True,Pallet_1,context-rich,,640,480,605.9065,605.9065,320,240,5.6843419e-14,3.0859047,3.0859047,label_recomputed,10,1.676,,2.7981793,6458,205,41,41,371.71081,43.449786,43.449786,374.24165,168.90652,27.683499,27.683499,171.16012,4675.9234,23.162146,3684.7368,4,4,5,4,True,True,5,5.9107139e-06,7.9867637e-06,1.2628684e-05,2.0913098e-06,5.4784635e-06,0,0.005,0.05,1.792825,4.1440035,4.9434756,0.60956447,1.012745,1.1352026,0.81359607,1.2713302,1.3799796,0,0.005,0.32,3.1920158,8.3414236,9.7277533,1.2432715,2.1337431,2.380289,1.5733945,2.3789463,2.7215189,0,0.01,0.565,6.1139579,15.327149,21.701829,2.0440797,3.8766543,35.958333,2.4518557,4.6128585,43.641888,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,False,False,False
318,f0318,True,True,True,Pallet_2,context-rich,,640,480,341.61302,341.61302,320,240,5.6843419e-14,4.2480335,4.2480335,label_recomputed,10,14.751,,4.0111026,3782,120,48,48,120.14553,48.2584,48.2584,129.47517,120.14553,48.2584,48.2584,129.47517,5798.0309,10.642081,4239.616,8,8,9,8,True,True,9,6.352972e-06,1.137445e-05,2.2662609e-05,6.0370913e-06,6.3351853e-06,0,0,0.165,1.8561437,5.6064534,6.1433799,0.75162889,1.1992697,1.3303938,1.0622248,1.3728967,1.4475062,0,0,0.47,4.6602644,10.56078,12.011095,1.479351,2.4359139,2.6511434,2.0226854,2.5693091,2.818879,0,0,0.625,6.7599265,15.186663,18.623284,2.188036,3.7004633,4.1373878,3.0328597,3.975747,4.1263976,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
319,f0319,True,True,True,Pallet_0,context-rich,,960,540,508.49462,508.49462,480,270,1.7053026e-13,0.94736778,0.94736778,label_recomputed,10,19.641,,0.90925884,173870,960,214,214,1472.7056,477.68974,477.68974,1548.2407,246.97776,84.99362,84.99362,261.19328,20991.534,55.986988,6843.1621,4,2,3,2,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,ground_continuity_pass,False,False,,False,True,True,True,True,False,False,False,False,True
320,f0320,True,True,True,Pallet_1,context-rich,,640,480,692.79543,692.79543,320,240,5.6843419e-14,4.569243,4.569243,label_recomputed,10,43.576,,4.3473784,22941,241,151,151,242.80571,152.33849,152.33849,286.6385,242.80571,152.33849,152.33849,286.6385,36988.656,15.274989,26153.642,8,8,9,8,True,True,9,4.1696257e-06,8.1319614e-06,1.6097371e-05,2.6998693e-06,4.5388782e-06,0,0,0,1.1126149,2.7865884,3.2599377,0.56946607,0.9479673,1.0580313,1.0295945,1.4289911,1.4778559,0,0,0.115,2.2554627,5.1898865,5.9397505,1.0152291,1.7969605,2.2156223,2.0876004,2.6533562,2.8472161,0,0,0.42,4.3463775,8.8214672,10.455207,1.6272326,3.0494922,3.5680375,3.1372642,4.224063,4.4412326,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
321,f0321,True,True,True,Pallet_2,context-rich,,960,540,605.9065,605.9065,480,270,5.6843419e-14,111.99758,111.99758,label_recomputed,10,1.388,,105.751,0,0,0,0,7.1650179,1.274646,1.274646,7.2775136,7.1650179,1.274646,1.274646,7.2775136,9.1328616,1.0446735,8.5231773,8,8,9,8,True,True,9,1.2937111e-05,1.8339871e-05,0.047282696,8.1516383e-05,1.2937059e-05,0,0.99,1,2668.1972,11726.069,15778.776,18.999641,47.305651,132.80758,1.5000818,2.1716782,2.3669898,0,1,1,3369.8722,20323.704,32356.742,42.353725,162.78,174.14502,2.4716389,3.061148,3.2007388,0,1,1,3825.1042,19430.711,37745.161,50.730265,166.94157,171.23273,3.3976581,4.3555241,4.5548009,False,mask_invariants_pass|camera_distance_over_limit|empty_target_mask,ground_continuity_pass,False,False,,True,True,False,True,True,False,False,False,True,True
322,f0322,True,True,True,Pallet_0,controlled-occlusion,,560,560,357.20958,357.20958,280,280,5.6843419e-14,4.9614317,4.9614317,label_recomputed,10,29.822,,4.649115,4993,120,70,70,123.06268,71.875165,71.875165,142.51478,63.007568,71.875165,63.007568,95.582388,4528.6794,9.0176924,2462.2465,8,6,7,6,True,True,7,8.0556739e-06,1.2241004e-05,9.7829088e-06,1.1326587e-05,7.6352335e-06,0,0,0.53,5.38312,13.019463,14.953341,1.0860351,1.8681023,2.108311,0.8944115,1.2862335,1.346359,0,0.005,0.765,10.19085,27.381425,33.939538,2.1024821,3.8298056,5.0647068,1.8654458,2.6288364,2.9141045,0,0.025,0.9,20.415732,47.821753,56.627262,3.4420537,6.8827713,9.4663145,2.9373778,4.2710117,4.9339976,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,True
323,f0323,True,True,True,Pallet_3,context-rich,,640,480,588.83788,588.83788,320,240,1.1368684e-13,2.484981,2.484981,label_recomputed,10,3.525,,2.279591,12640,269,72,72,313.51529,74.37526,74.37526,322.21657,258.45347,59.577336,59.577336,265.23133,15397.969,30.675721,11763.759,6,6,7,6,True,True,7,2.9147285e-05,9.9606222e-05,4.5376831e-05,5.6632937e-06,2.8832722e-05,0,0,0,1.0824609,2.4860056,2.9941756,0.37953974,0.66514265,0.7477019,0.96626482,1.3089846,1.3786528,0,0,0.125,2.2075931,5.1849952,6.3340103,0.70042203,1.2344532,1.4543501,1.9523671,2.7588332,2.9058293,0,0,0.275,3.1030921,8.4825086,9.4797845,1.1312059,2.0562138,2.2721822,2.8748163,3.8869534,4.1989055,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
324,f0324,True,True,True,Pallet_1,context-rich,,960,540,605.9065,605.9065,480,270,2.2737368e-13,1.1033514,1.1033514,label_recomputed,10,13.035,,1.0418129,149158,761,289,289,1485.5841,373.30352,373.30352,1531.7688,765.8542,187.1699,187.1699,788.39408,143344.86,60.155431,70134.202,6,5,6,5,True,True,6,1.1770504e-05,1.6971397e-05,4.1157827e-06,1.2074183e-06,4.0211876e-05,0,0,0,0.5262777,1.0406486,1.2101314,0.38307582,0.69299067,0.75974609,2.0023317,4.4719181,4.9761277,0,0,0,1.017076,2.1249382,2.4664446,0.81591242,1.5439575,1.7544706,4.1939694,9.5622884,10.811461,0,0.015,0.04,1.6125826,3.0102214,4.0285343,1.2093914,2.0493763,2.923688,6.1037483,12.940011,16.123985,True,,ground_continuity_pass,True,False,,True,True,True,True,True,True,True,True,False,False
