relative_path,absolute_path,entry_type,depth,parent,extension,file_count_recursive,total_bytes_recursive,modified_time,sha256,hash_status,is_gitignored,is_symlink,is_empty,top_level_group,proposed_category,referenced_by_code_count,referenced_by_code_paths,contains_rgb,contains_labels,contains_masks,contains_overlay,contains_blend,contains_3d_models,contains_textures,contains_manifest,contains_license,contains_weights,ext_histogram,proposed_destination,status
data/pallet/archive/test_blender_v4,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v4,dir,2,data/pallet/archive,,30,9496976,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v4/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v4\overlay,dir,3,data/pallet/archive/test_blender_v4,,10,4611651,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v40,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v40,dir,2,data/pallet/archive,,30,9450482,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v40/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v40\overlay,dir,3,data/pallet/archive/test_blender_v40,,10,4632627,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v41,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v41,dir,2,data/pallet/archive,,30,9505780,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v41/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v41\overlay,dir,3,data/pallet/archive/test_blender_v41,,10,4662996,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v42,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v42,dir,2,data/pallet/archive,,30,9134188,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v42/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v42\overlay,dir,3,data/pallet/archive/test_blender_v42,,10,4425913,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v43,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v43,dir,2,data/pallet/archive,,30,8192271,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v43/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v43\overlay,dir,3,data/pallet/archive/test_blender_v43,,10,3924842,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v44,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v44,dir,2,data/pallet/archive,,30,8264108,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v44/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v44\overlay,dir,3,data/pallet/archive/test_blender_v44,,10,3988681,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v45,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v45,dir,2,data/pallet/archive,,30,8837235,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v45/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v45\overlay,dir,3,data/pallet/archive/test_blender_v45,,10,4274656,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v46,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v46,dir,2,data/pallet/archive,,30,8183335,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v46/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v46\overlay,dir,3,data/pallet/archive/test_blender_v46,,10,3903187,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v47,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v47,dir,2,data/pallet/archive,,12,3422037,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=8;.json=4,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v47/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v47\overlay,dir,3,data/pallet/archive/test_blender_v47,,4,1643235,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,false,false,true,false,false,false,false,false,false,.png=4,(상속),(상속)
data/pallet/archive/test_blender_v48,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v48,dir,2,data/pallet/archive,,30,8494172,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v48/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v48\overlay,dir,3,data/pallet/archive/test_blender_v48,,10,4070744,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v49,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v49,dir,2,data/pallet/archive,,0,0,2026-04-22 22:21,,N/A_DIR,true,false,true,archive,LEGACY_DATASET,0,,false,false,false,true,false,false,false,false,false,false,,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v49/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v49\overlay,dir,3,data/pallet/archive/test_blender_v49,,0,0,2026-03-27 20:20,,N/A_DIR,true,false,true,archive,(상위 폴더 분류 상속),0,,false,false,false,false,false,false,false,false,false,false,,(상속),(상속)
data/pallet/archive/test_blender_v5,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v5,dir,2,data/pallet/archive,,30,9508128,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v5/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v5\overlay,dir,3,data/pallet/archive/test_blender_v5,,10,4621211,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v50,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v50,dir,2,data/pallet/archive,,3,914907,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,false,true,false,true,false,false,false,false,false,false,.png=2;.json=1,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v50/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v50\overlay,dir,3,data/pallet/archive/test_blender_v50,,1,443366,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,false,false,true,false,false,false,false,false,false,.png=1,(상속),(상속)
data/pallet/archive/test_blender_v51,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v51,dir,2,data/pallet/archive,,27,7997566,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=18;.json=9,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v51/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v51\overlay,dir,3,data/pallet/archive/test_blender_v51,,9,3855771,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=9,(상속),(상속)
data/pallet/archive/test_blender_v52,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v52,dir,2,data/pallet/archive,,18,5538912,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=12;.json=6,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v52/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v52\overlay,dir,3,data/pallet/archive/test_blender_v52,,6,2693269,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=6,(상속),(상속)
data/pallet/archive/test_blender_v53,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v53,dir,2,data/pallet/archive,,27,7568421,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=18;.json=9,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v53/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v53\overlay,dir,3,data/pallet/archive/test_blender_v53,,9,3637315,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=9,(상속),(상속)
data/pallet/archive/test_blender_v54,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v54,dir,2,data/pallet/archive,,21,6245323,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=14;.json=7,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v54/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v54\overlay,dir,3,data/pallet/archive/test_blender_v54,,7,3029737,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=7,(상속),(상속)
data/pallet/archive/test_blender_v55,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v55,dir,2,data/pallet/archive,,12,3622759,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=8;.json=4,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v55/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v55\overlay,dir,3,data/pallet/archive/test_blender_v55,,4,1764688,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,false,false,false,true,false,false,false,false,false,false,.png=4,(상속),(상속)
data/pallet/archive/test_blender_v56,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v56,dir,2,data/pallet/archive,,15,4389603,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=10;.json=5,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v56/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v56\overlay,dir,3,data/pallet/archive/test_blender_v56,,5,2112292,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=5,(상속),(상속)
data/pallet/archive/test_blender_v57,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v57,dir,2,data/pallet/archive,,18,4925900,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=12;.json=6,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v57/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v57\overlay,dir,3,data/pallet/archive/test_blender_v57,,6,2356205,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=6,(상속),(상속)
data/pallet/archive/test_blender_v58,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v58,dir,2,data/pallet/archive,,30,8661654,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v58/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v58\overlay,dir,3,data/pallet/archive/test_blender_v58,,10,4169514,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v59,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v59,dir,2,data/pallet/archive,,30,8871584,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v59/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v59\overlay,dir,3,data/pallet/archive/test_blender_v59,,10,4304688,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v6,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v6,dir,2,data/pallet/archive,,90,28174468,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=60;.json=30,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v6/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v6\overlay,dir,3,data/pallet/archive/test_blender_v6,,30,13641634,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=30,(상속),(상속)
data/pallet/archive/test_blender_v60,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v60,dir,2,data/pallet/archive,,30,9258927,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v60/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v60\overlay,dir,3,data/pallet/archive/test_blender_v60,,10,4528963,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v61,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v61,dir,2,data/pallet/archive,,30,9283276,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v61/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v61\overlay,dir,3,data/pallet/archive/test_blender_v61,,10,4545701,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v62,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v62,dir,2,data/pallet/archive,,30,9144406,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v62/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v62\overlay,dir,3,data/pallet/archive/test_blender_v62,,10,4453706,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v63,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v63,dir,2,data/pallet/archive,,30,8576032,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=20;.json=10,archive/legacy_datasets/,SAFE_CANDIDATE
data/pallet/archive/test_blender_v63/overlay,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v63\overlay,dir,3,data/pallet/archive/test_blender_v63,,10,4123493,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,(상위 폴더 분류 상속),0,,true,false,false,true,false,false,false,false,false,false,.png=10,(상속),(상속)
data/pallet/archive/test_blender_v64,E:\CODING\GitHub\FoundationPose\data\pallet\archive\test_blender_v64,dir,2,data/pallet/archive,,6000,1786012650,2026-04-22 22:21,,N/A_DIR,true,false,false,archive,LEGACY_DATASET,0,,true,true,false,true,false,false,false,false,false,false,.png=4000;.json=2000,archive/legacy_datasets/,SAFE_CANDIDATE
